interaction_id,customer_id,campaign_id,interaction_date,clicked,converted,revenue_generated
INT_02388,CUST_0256,CAMP_003,2026-03-25,1,1,279.47
INT_02389,CUST_0282,CAMP_009,2025-01-22,0,0,351.47
INT_02390,CUST_0336,CAMP_003,2025-07-29,0,0,395.98
INT_02391,CUST_0484,CAMP_010,2025-09-03,1,0,357.78
INT_02392,CUST_0351,CAMP_010,2024-07-28,1,0,371.26
INT_02393,CUST_0173,CAMP_008,2026-05-18,0,0,143.26
INT_02394,CUST_0132,CAMP_010,2026-03-11,1,0,44.21
INT_02395,CUST_0391,CAMP_007,2026-01-10,1,0,183.65
INT_02396,CUST_0421,CAMP_009,2025-08-13,1,0,410.36
INT_02397,CUST_0251,CAMP_009,2024-11-26,1,0,272.3
INT_02398,CUST_0495,CAMP_005,2024-11-30,1,1,186.63
INT_02399,CUST_0371,CAMP_006,2025-09-12,0,0,450.91
INT_02400,CUST_0329,CAMP_008,2024-12-06,1,0,363.1
INT_02401,CUST_0379,CAMP_009,2026-01-26,1,0,270.38
INT_02402,CUST_0252,CAMP_004,2024-09-14,0,0,160.36
INT_02403,CUST_0236,CAMP_002,2026-03-29,1,0,319.66
INT_02404,CUST_0087,CAMP_008,2025-01-14,1,0,203.5
INT_02405,CUST_0376,CAMP_005,2025-05-29,0,0,290.11
INT_02406,CUST_0408,CAMP_006,2025-05-06,0,0,186.05
INT_02407,CUST_0181,CAMP_007,2025-07-09,0,0,491.76
INT_02408,CUST_0087,CAMP_005,2024-07-03,1,0,383.66
INT_02409,CUST_0072,CAMP_003,2025-12-27,0,0,73.82
INT_02410,CUST_0369,CAMP_005,2025-06-04,0,1,336.33
INT_02411,CUST_0280,CAMP_001,2025-10-30,0,1,444.71
INT_02412,CUST_0251,CAMP_001,2025-08-11,1,0,337.86
INT_02413,CUST_0095,CAMP_009,2025-02-09,1,1,203.91
INT_02414,CUST_0470,CAMP_003,2025-10-20,1,0,480.69
INT_02415,CUST_0456,CAMP_006,2025-11-16,0,1,43.22
INT_02416,CUST_0278,CAMP_005,2024-07-22,0,0,126.6
INT_02417,CUST_0329,CAMP_008,2025-01-22,0,0,68.82
INT_02418,CUST_0491,CAMP_009,2024-07-08,1,1,462.36
INT_02419,CUST_0031,CAMP_001,2025-09-19,0,0,322.73
INT_02420,CUST_0269,CAMP_008,2026-01-14,1,1,225.38
INT_02421,CUST_0018,CAMP_008,2025-02-06,1,0,269.61
INT_02422,CUST_0430,CAMP_005,2024-09-12,1,0,340.17
INT_02423,CUST_0434,CAMP_001,2025-10-01,1,0,444.87
INT_02424,CUST_0039,CAMP_007,2025-04-06,0,0,171.73
INT_02425,CUST_0484,CAMP_005,2025-05-14,0,0,459.15
INT_02426,CUST_0419,CAMP_010,2024-08-05,0,1,491.36
INT_02427,CUST_0343,CAMP_004,2025-06-19,1,0,72.53
INT_02428,CUST_0025,CAMP_001,2025-12-28,1,0,170.82
INT_02429,CUST_0392,CAMP_009,2025-05-16,0,0,316.35
INT_02430,CUST_0004,CAMP_006,2026-04-21,1,0,372.4
INT_02431,CUST_0212,CAMP_004,2025-08-26,0,1,425.55
INT_02432,CUST_0071,CAMP_007,2024-12-25,0,0,286.85
INT_02433,CUST_0432,CAMP_009,2025-12-26,0,0,488.62
INT_02434,CUST_0323,CAMP_007,2026-04-19,1,0,396.14
INT_02435,CUST_0119,CAMP_007,2024-07-23,1,0,412.34
INT_02436,CUST_0035,CAMP_004,2026-03-21,0,0,198.18
INT_02437,CUST_0363,CAMP_003,2024-10-15,0,0,411.72
INT_02438,CUST_0078,CAMP_007,2025-04-04,1,0,440.36
INT_02439,CUST_0005,CAMP_007,2025-10-25,0,0,495.25
INT_02440,CUST_0112,CAMP_004,2025-05-18,0,0,272.0
INT_02441,CUST_0259,CAMP_005,2025-08-31,1,1,259.78
INT_02442,CUST_0234,CAMP_002,2024-07-14,1,0,287.73
INT_02443,CUST_0192,CAMP_007,2024-06-03,0,0,127.36
INT_02444,CUST_0031,CAMP_004,2026-03-06,1,0,275.22
INT_02445,CUST_0317,CAMP_009,2024-08-08,1,0,471.14
INT_02446,CUST_0327,CAMP_010,2026-04-03,0,0,369.86
INT_02447,CUST_0342,CAMP_005,2024-09-15,0,0,342.01
INT_02448,CUST_0479,CAMP_005,2025-03-18,0,0,393.86
INT_02449,CUST_0316,CAMP_009,2025-12-07,1,0,244.59
INT_02450,CUST_0468,CAMP_005,2026-01-11,0,0,162.74
INT_02451,CUST_0248,CAMP_007,2025-05-31,1,0,418.23
INT_02452,CUST_0338,CAMP_004,2025-01-27,1,0,186.66
INT_02453,CUST_0250,CAMP_002,2026-05-01,0,0,468.46
INT_02454,CUST_0009,CAMP_003,2025-01-17,0,0,261.56
INT_02455,CUST_0004,CAMP_003,2026-05-19,0,1,409.68
INT_02456,CUST_0273,CAMP_005,2025-12-14,0,0,109.54
INT_02457,CUST_0283,CAMP_002,2026-04-12,0,0,175.57
INT_02458,CUST_0211,CAMP_008,2024-12-20,0,0,204.0
INT_02459,CUST_0007,CAMP_010,2025-09-02,0,0,375.78
INT_02460,CUST_0009,CAMP_008,2026-04-16,1,0,53.21
INT_02461,CUST_0272,CAMP_005,2026-04-17,0,0,320.23
INT_02462,CUST_0370,CAMP_010,2025-04-29,1,1,226.83
INT_02463,CUST_0141,CAMP_008,2024-09-20,0,0,417.17
INT_02464,CUST_0275,CAMP_004,2024-06-06,0,1,447.62
INT_02465,CUST_0147,CAMP_006,2024-06-07,1,0,94.17
INT_02466,CUST_0009,CAMP_001,2024-08-03,1,0,0.3
INT_02467,CUST_0258,CAMP_003,2026-03-20,0,0,396.8
INT_02468,CUST_0417,CAMP_001,2025-05-13,1,0,252.26
INT_02469,CUST_0358,CAMP_009,2025-06-24,0,0,53.9
INT_02470,CUST_0346,CAMP_001,2024-11-17,1,0,72.18
INT_02471,CUST_0221,CAMP_003,2024-11-20,1,1,36.1
INT_02472,CUST_0413,CAMP_002,2024-09-08,1,0,475.06
INT_02473,CUST_0482,CAMP_005,2026-04-10,1,1,120.92
INT_02474,CUST_0466,CAMP_005,2025-06-05,0,0,203.06
INT_02475,CUST_0092,CAMP_003,2024-07-18,1,0,412.62
INT_02476,CUST_0055,CAMP_008,2025-04-05,1,0,270.98
INT_02477,CUST_0471,CAMP_001,2025-11-09,1,0,48.29
INT_02478,CUST_0050,CAMP_004,2025-04-12,0,0,407.25
INT_02479,CUST_0269,CAMP_002,2025-03-08,0,0,11.75
INT_02480,CUST_0077,CAMP_003,2025-06-08,0,0,15.55
INT_02481,CUST_0124,CAMP_001,2024-11-14,1,0,60.54
INT_02482,CUST_0099,CAMP_008,2025-03-31,1,0,92.86
INT_02483,CUST_0318,CAMP_004,2025-06-04,1,0,388.03
INT_02484,CUST_0270,CAMP_006,2025-11-30,1,0,35.67
INT_02485,CUST_0130,CAMP_007,2025-11-23,0,0,126.72
INT_02486,CUST_0418,CAMP_005,2026-05-08,1,0,475.51
INT_02487,CUST_0182,CAMP_008,2025-09-15,0,1,210.96
INT_02488,CUST_0137,CAMP_006,2025-01-27,1,0,178.76
INT_02489,CUST_0408,CAMP_008,2024-09-22,0,0,201.5
INT_02490,CUST_0204,CAMP_001,2026-02-14,0,1,348.91
INT_02491,CUST_0041,CAMP_006,2025-07-04,0,0,150.11
INT_02492,CUST_0192,CAMP_002,2025-09-18,1,0,193.87
INT_02493,CUST_0492,CAMP_003,2025-07-20,0,0,104.22
INT_02494,CUST_0208,CAMP_001,2025-09-07,0,1,214.26
INT_02495,CUST_0236,CAMP_005,2025-06-23,0,0,294.85
INT_02496,CUST_0290,CAMP_007,2025-05-08,0,0,239.22
INT_02497,CUST_0125,CAMP_002,2024-12-03,1,1,307.4
INT_02498,CUST_0357,CAMP_009,2025-04-22,1,1,20.94
INT_02499,CUST_0116,CAMP_008,2025-09-25,0,0,245.67
INT_02500,CUST_0154,CAMP_003,2025-07-12,0,0,15.76
INT_02501,CUST_0351,CAMP_004,2025-10-23,0,0,159.82
INT_02502,CUST_0424,CAMP_005,2026-04-29,1,0,15.52
INT_02503,CUST_0435,CAMP_007,2026-02-09,1,0,350.32
INT_02504,CUST_0042,CAMP_001,2026-01-10,0,0,430.59
INT_02505,CUST_0335,CAMP_002,2025-09-25,1,0,191.88
INT_02506,CUST_0440,CAMP_004,2025-12-07,1,0,269.51
INT_02507,CUST_0333,CAMP_007,2025-09-17,0,0,49.0
INT_02508,CUST_0389,CAMP_008,2025-08-31,0,1,344.3
INT_02509,CUST_0017,CAMP_004,2025-11-05,1,0,310.12
INT_02510,CUST_0048,CAMP_001,2024-12-26,0,0,175.53
INT_02511,CUST_0208,CAMP_004,2024-10-12,1,0,485.68
INT_02512,CUST_0195,CAMP_008,2025-11-10,0,1,245.15
INT_02513,CUST_0194,CAMP_002,2025-03-11,1,1,13.66
INT_02514,CUST_0283,CAMP_009,2024-08-22,0,0,19.34
INT_02515,CUST_0244,CAMP_004,2025-07-26,0,0,243.72
INT_02516,CUST_0029,CAMP_008,2025-10-05,1,0,452.94
INT_02517,CUST_0327,CAMP_007,2025-11-28,0,0,237.44
INT_02518,CUST_0005,CAMP_005,2026-05-12,1,0,271.87
INT_02519,CUST_0360,CAMP_006,2024-09-29,0,1,41.48
INT_02520,CUST_0088,CAMP_003,2024-09-06,0,0,362.14
INT_02521,CUST_0043,CAMP_001,2026-05-05,0,1,357.8
INT_02522,CUST_0256,CAMP_009,2025-01-24,0,1,461.16
INT_02523,CUST_0433,CAMP_009,2026-01-17,1,0,227.34
INT_02524,CUST_0223,CAMP_002,2025-12-21,1,0,374.53
INT_02525,CUST_0331,CAMP_005,2026-02-09,0,0,120.69
INT_02526,CUST_0402,CAMP_008,2026-04-22,0,1,492.0
INT_02527,CUST_0170,CAMP_005,2026-02-23,0,0,17.17
INT_02528,CUST_0290,CAMP_004,2026-02-28,1,0,154.91
INT_02529,CUST_0440,CAMP_006,2026-02-21,0,0,388.58
INT_02530,CUST_0499,CAMP_001,2024-08-16,1,0,427.32
INT_02531,CUST_0049,CAMP_004,2024-06-04,1,0,108.28
INT_02532,CUST_0459,CAMP_002,2025-02-11,0,0,205.3
INT_02533,CUST_0271,CAMP_004,2024-10-08,0,0,5.15
INT_02534,CUST_0471,CAMP_007,2024-08-25,0,1,64.19
INT_02535,CUST_0022,CAMP_006,2025-01-05,0,1,431.36
INT_02536,CUST_0118,CAMP_001,2026-03-14,1,0,390.42
INT_02537,CUST_0109,CAMP_003,2026-05-18,1,1,467.77
INT_02538,CUST_0462,CAMP_005,2026-02-15,1,0,222.21
INT_02539,CUST_0445,CAMP_010,2024-08-13,0,0,251.04
INT_02540,CUST_0355,CAMP_002,2025-10-24,1,1,231.59
INT_02541,CUST_0455,CAMP_007,2025-03-10,0,0,348.57
INT_02542,CUST_0291,CAMP_004,2026-05-16,0,0,194.09
INT_02543,CUST_0244,CAMP_001,2025-04-13,1,0,462.49
INT_02544,CUST_0139,CAMP_001,2025-12-06,1,1,326.85
INT_02545,CUST_0024,CAMP_010,2026-03-07,1,0,24.36
INT_02546,CUST_0474,CAMP_008,2025-08-25,1,1,292.83
INT_02547,CUST_0039,CAMP_010,2026-05-13,0,0,349.11
INT_02548,CUST_0351,CAMP_003,2025-01-03,1,0,245.55
INT_02549,CUST_0474,CAMP_006,2025-06-24,0,0,451.13
INT_02550,CUST_0144,CAMP_002,2025-04-18,1,1,146.69
INT_02551,CUST_0461,CAMP_004,2024-08-23,1,0,81.37
INT_02552,CUST_0279,CAMP_003,2024-09-14,0,0,145.14
INT_02553,CUST_0289,CAMP_008,2025-02-15,0,0,165.71
INT_02554,CUST_0337,CAMP_002,2024-05-31,0,0,54.84
INT_02555,CUST_0017,CAMP_010,2024-07-18,0,1,77.4
INT_02556,CUST_0092,CAMP_006,2025-04-23,0,1,418.69
INT_02557,CUST_0476,CAMP_001,2025-08-22,0,0,99.56
INT_02558,CUST_0436,CAMP_001,2026-02-01,0,0,243.12
INT_02559,CUST_0162,CAMP_006,2025-02-27,1,1,2.85
INT_02560,CUST_0009,CAMP_003,2026-01-25,1,0,387.87
INT_02561,CUST_0493,CAMP_009,2025-11-03,1,0,403.4
INT_02562,CUST_0107,CAMP_002,2025-09-08,1,0,452.7
INT_02563,CUST_0301,CAMP_003,2025-09-05,1,0,386.23
INT_02564,CUST_0074,CAMP_008,2025-01-21,0,0,21.94
INT_02565,CUST_0386,CAMP_004,2025-12-17,0,0,91.34
INT_02566,CUST_0421,CAMP_006,2025-03-10,0,0,170.04
INT_02567,CUST_0365,CAMP_009,2025-09-07,0,0,341.52
INT_02568,CUST_0421,CAMP_006,2024-11-19,0,0,422.77
INT_02569,CUST_0204,CAMP_008,2025-11-25,0,1,114.37
INT_02570,CUST_0476,CAMP_004,2024-11-17,1,1,222.33
INT_02571,CUST_0040,CAMP_001,2025-10-12,1,1,350.39
INT_02572,CUST_0154,CAMP_007,2026-01-04,1,1,455.83
INT_02573,CUST_0084,CAMP_006,2026-03-27,1,0,50.77
INT_02574,CUST_0289,CAMP_003,2024-06-27,0,1,69.6
INT_02575,CUST_0124,CAMP_005,2025-09-11,0,0,370.18
INT_02576,CUST_0291,CAMP_001,2024-11-19,1,0,473.34
INT_02577,CUST_0428,CAMP_008,2024-07-11,1,0,281.39
INT_02578,CUST_0435,CAMP_008,2026-01-07,1,0,219.05
INT_02579,CUST_0200,CAMP_009,2024-12-09,1,0,183.34
INT_02580,CUST_0347,CAMP_005,2025-01-11,1,0,349.46
INT_02581,CUST_0460,CAMP_009,2026-01-31,0,1,10.27
INT_02582,CUST_0277,CAMP_008,2024-06-03,0,1,262.59
INT_02583,CUST_0170,CAMP_004,2025-09-26,0,0,346.91
INT_02584,CUST_0197,CAMP_010,2024-08-21,0,1,317.42
INT_02585,CUST_0387,CAMP_003,2025-12-25,0,0,53.16
INT_02586,CUST_0379,CAMP_009,2026-04-24,1,0,236.83
INT_02587,CUST_0072,CAMP_006,2024-09-07,1,0,139.45
INT_02588,CUST_0405,CAMP_006,2025-09-30,0,0,278.64
INT_02589,CUST_0353,CAMP_008,2024-06-21,0,0,211.13
INT_02590,CUST_0371,CAMP_005,2026-05-31,0,1,32.59
INT_02591,CUST_0041,CAMP_010,2024-07-02,0,0,131.39
INT_02592,CUST_0257,CAMP_009,2025-08-19,1,0,474.33
INT_02593,CUST_0382,CAMP_003,2025-01-20,0,1,178.82
INT_02594,CUST_0499,CAMP_002,2025-05-20,1,0,200.66
INT_02595,CUST_0178,CAMP_009,2025-04-14,1,0,459.64
INT_02596,CUST_0028,CAMP_003,2026-01-03,1,1,453.31
INT_02597,CUST_0051,CAMP_008,2024-09-10,1,0,437.77
INT_02598,CUST_0224,CAMP_005,2025-05-04,1,0,60.51
INT_02599,CUST_0119,CAMP_005,2026-04-29,1,0,81.0
INT_02600,CUST_0430,CAMP_009,2024-11-28,1,0,285.21
INT_02601,CUST_0039,CAMP_006,2025-10-20,0,0,332.32
INT_02602,CUST_0175,CAMP_008,2025-04-05,0,1,223.05
INT_02603,CUST_0310,CAMP_001,2025-04-03,1,0,498.26
INT_02604,CUST_0394,CAMP_009,2026-05-23,0,0,186.66
INT_02605,CUST_0315,CAMP_007,2024-06-09,1,0,131.5
INT_02606,CUST_0489,CAMP_003,2025-10-13,0,0,33.41
INT_02607,CUST_0305,CAMP_001,2026-02-01,0,0,395.0
INT_02608,CUST_0204,CAMP_010,2025-09-25,0,0,92.76
INT_02609,CUST_0497,CAMP_006,2025-02-05,0,0,206.63
INT_02610,CUST_0397,CAMP_010,2026-04-22,1,0,279.83
INT_02611,CUST_0168,CAMP_004,2026-04-17,0,0,116.12
INT_02612,CUST_0016,CAMP_006,2025-04-18,0,1,73.69
INT_02613,CUST_0325,CAMP_002,2024-07-29,1,1,66.61
INT_02614,CUST_0140,CAMP_009,2025-03-06,1,0,350.74
INT_02615,CUST_0402,CAMP_007,2024-07-04,1,0,5.6
INT_02616,CUST_0231,CAMP_004,2026-04-23,0,0,30.0
INT_02617,CUST_0252,CAMP_009,2025-08-17,1,0,394.04
INT_02618,CUST_0117,CAMP_008,2025-12-01,0,0,56.38
INT_02619,CUST_0183,CAMP_009,2024-08-14,0,0,332.96
INT_02620,CUST_0284,CAMP_003,2025-08-23,1,0,292.79
INT_02621,CUST_0482,CAMP_010,2024-09-24,0,0,4.43
INT_02622,CUST_0193,CAMP_005,2025-10-02,0,0,440.19
INT_02623,CUST_0222,CAMP_006,2024-09-13,1,0,68.53
INT_02624,CUST_0096,CAMP_007,2025-02-14,0,0,460.37
INT_02625,CUST_0349,CAMP_006,2026-01-29,0,0,430.29
INT_02626,CUST_0300,CAMP_002,2025-03-30,0,0,400.61
INT_02627,CUST_0339,CAMP_002,2024-11-05,1,0,94.33
INT_02628,CUST_0195,CAMP_009,2025-01-28,1,0,237.38
INT_02629,CUST_0044,CAMP_002,2025-01-08,0,1,239.37
INT_02630,CUST_0396,CAMP_001,2025-08-07,1,0,49.52
INT_02631,CUST_0317,CAMP_003,2026-01-20,0,0,193.93
INT_02632,CUST_0152,CAMP_003,2025-08-11,0,0,316.7
INT_02633,CUST_0409,CAMP_001,2025-12-04,0,0,270.7
INT_02634,CUST_0127,CAMP_004,2025-03-09,0,1,401.93
INT_02635,CUST_0366,CAMP_002,2024-06-27,1,1,73.06
INT_02636,CUST_0038,CAMP_008,2026-05-01,0,0,63.48
INT_02637,CUST_0043,CAMP_004,2024-10-29,0,1,254.93
INT_02638,CUST_0138,CAMP_002,2025-01-21,1,0,430.59
INT_02639,CUST_0079,CAMP_001,2025-03-26,0,0,34.0
INT_02640,CUST_0195,CAMP_010,2025-07-02,1,0,256.69
INT_02641,CUST_0365,CAMP_007,2026-03-18,0,1,493.68
INT_02642,CUST_0402,CAMP_008,2025-07-30,0,1,283.08
INT_02643,CUST_0325,CAMP_009,2024-09-23,0,1,123.53
INT_02644,CUST_0079,CAMP_010,2025-08-14,0,0,376.71
INT_02645,CUST_0379,CAMP_010,2024-06-12,0,0,419.89
INT_02646,CUST_0200,CAMP_005,2025-05-22,1,0,180.86
INT_02647,CUST_0163,CAMP_001,2025-01-16,0,0,112.67
INT_02648,CUST_0185,CAMP_006,2024-09-17,0,0,131.23
INT_02649,CUST_0055,CAMP_004,2025-11-13,0,0,29.84
INT_02650,CUST_0047,CAMP_010,2026-01-08,1,0,215.94
INT_02651,CUST_0003,CAMP_002,2024-12-18,0,0,435.33
INT_02652,CUST_0483,CAMP_001,2025-07-03,1,0,390.32
INT_02653,CUST_0158,CAMP_004,2025-02-17,0,0,13.83
INT_02654,CUST_0228,CAMP_008,2024-12-27,1,0,335.83
INT_02655,CUST_0185,CAMP_002,2024-09-17,1,0,465.39
INT_02656,CUST_0390,CAMP_008,2025-02-04,0,0,195.39
INT_02657,CUST_0139,CAMP_001,2026-05-25,1,1,303.22
INT_02658,CUST_0053,CAMP_006,2025-12-25,1,0,433.47
INT_02659,CUST_0068,CAMP_009,2024-08-01,0,0,374.3
INT_02660,CUST_0045,CAMP_007,2024-06-03,1,0,63.66
INT_02661,CUST_0096,CAMP_006,2026-04-19,0,1,307.45
INT_02662,CUST_0221,CAMP_001,2024-09-21,0,0,395.23
INT_02663,CUST_0230,CAMP_010,2024-11-13,0,0,444.37
INT_02664,CUST_0286,CAMP_005,2025-11-03,0,0,323.02
INT_02665,CUST_0285,CAMP_009,2024-10-14,0,0,377.72
INT_02666,CUST_0263,CAMP_001,2025-11-22,0,0,78.64
INT_02667,CUST_0209,CAMP_002,2024-07-04,1,0,299.49
INT_02668,CUST_0053,CAMP_005,2024-12-02,1,0,143.81
INT_02669,CUST_0014,CAMP_002,2024-10-12,1,1,386.55
INT_02670,CUST_0046,CAMP_004,2026-04-08,1,0,216.37
INT_02671,CUST_0182,CAMP_009,2024-12-17,0,0,15.46
INT_02672,CUST_0284,CAMP_002,2024-09-08,0,0,33.17
INT_02673,CUST_0048,CAMP_002,2024-07-29,0,1,42.42
INT_02674,CUST_0306,CAMP_004,2026-02-17,1,0,445.83
INT_02675,CUST_0307,CAMP_009,2024-09-04,0,1,72.78
INT_02676,CUST_0402,CAMP_007,2025-11-30,1,0,320.7
INT_02677,CUST_0167,CAMP_004,2025-12-06,0,1,184.76
INT_02678,CUST_0443,CAMP_004,2025-05-19,0,0,196.63
INT_02679,CUST_0198,CAMP_009,2025-10-01,1,0,232.25
INT_02680,CUST_0007,CAMP_004,2026-05-19,0,0,403.41
INT_02681,CUST_0150,CAMP_010,2025-02-11,1,0,458.56
INT_02682,CUST_0212,CAMP_003,2026-05-01,0,0,151.75
INT_02683,CUST_0199,CAMP_009,2026-02-25,0,0,267.65
INT_02684,CUST_0399,CAMP_009,2025-03-26,1,1,163.54
INT_02685,CUST_0044,CAMP_007,2024-12-30,0,0,154.07
INT_02686,CUST_0372,CAMP_002,2025-05-04,0,1,474.25
INT_02687,CUST_0462,CAMP_010,2025-05-26,1,0,255.72
INT_02688,CUST_0287,CAMP_006,2024-10-08,1,0,193.05
INT_02689,CUST_0464,CAMP_008,2024-11-26,1,0,435.58
INT_02690,CUST_0125,CAMP_007,2024-09-13,1,1,344.23
INT_02691,CUST_0293,CAMP_002,2024-11-23,0,0,347.62
INT_02692,CUST_0267,CAMP_003,2024-11-20,1,1,461.73
INT_02693,CUST_0087,CAMP_003,2026-03-02,1,0,302.6
INT_02694,CUST_0351,CAMP_009,2024-08-16,1,0,330.5
INT_02695,CUST_0195,CAMP_007,2025-06-14,1,1,286.99
INT_02696,CUST_0087,CAMP_009,2025-09-03,1,0,234.66
INT_02697,CUST_0072,CAMP_006,2025-10-21,1,0,45.49
INT_02698,CUST_0138,CAMP_003,2026-03-01,1,0,244.84
INT_02699,CUST_0155,CAMP_009,2025-12-23,0,0,171.21
INT_02700,CUST_0138,CAMP_010,2025-02-12,0,1,258.5
INT_02701,CUST_0253,CAMP_008,2025-06-02,0,1,315.68
INT_02702,CUST_0075,CAMP_006,2024-06-03,0,1,125.8
INT_02703,CUST_0033,CAMP_006,2026-01-08,1,0,134.11
INT_02704,CUST_0086,CAMP_009,2024-07-21,0,1,135.63
INT_02705,CUST_0223,CAMP_006,2026-01-27,1,0,144.47
INT_02706,CUST_0142,CAMP_006,2025-01-30,0,0,256.76
INT_02707,CUST_0216,CAMP_007,2025-08-28,1,0,156.53
INT_02708,CUST_0154,CAMP_007,2025-11-01,1,0,452.91
INT_02709,CUST_0248,CAMP_006,2025-09-06,1,0,453.61
INT_02710,CUST_0401,CAMP_010,2025-07-06,0,1,283.01
INT_02711,CUST_0040,CAMP_004,2024-11-03,1,1,174.26
INT_02712,CUST_0185,CAMP_010,2025-01-17,1,0,153.17
INT_02713,CUST_0129,CAMP_009,2024-08-23,0,0,412.87
INT_02714,CUST_0484,CAMP_004,2025-09-15,0,1,258.84
INT_02715,CUST_0127,CAMP_007,2025-10-02,0,0,205.77
INT_02716,CUST_0370,CAMP_009,2025-09-23,1,0,131.96
INT_02717,CUST_0321,CAMP_005,2025-08-24,1,1,211.92
INT_02718,CUST_0254,CAMP_006,2025-01-21,1,0,329.56
INT_02719,CUST_0305,CAMP_008,2026-01-08,0,0,384.16
INT_02720,CUST_0316,CAMP_008,2025-11-04,0,0,445.28
INT_02721,CUST_0101,CAMP_007,2025-04-11,1,1,69.64
INT_02722,CUST_0235,CAMP_001,2024-09-12,1,0,384.95
INT_02723,CUST_0055,CAMP_001,2024-10-08,1,1,147.51
INT_02724,CUST_0070,CAMP_005,2026-01-23,1,1,343.55
INT_02725,CUST_0156,CAMP_010,2024-07-29,1,1,180.74
INT_02726,CUST_0004,CAMP_001,2025-06-29,1,0,271.39
INT_02727,CUST_0486,CAMP_009,2025-05-02,1,0,160.57
INT_02728,CUST_0203,CAMP_003,2025-01-05,1,0,399.02
INT_02729,CUST_0171,CAMP_005,2024-07-20,1,0,290.87
INT_02730,CUST_0431,CAMP_001,2026-05-23,1,0,86.71
INT_02731,CUST_0318,CAMP_005,2026-02-24,1,1,362.3
INT_02732,CUST_0195,CAMP_004,2025-07-26,1,0,438.07
INT_02733,CUST_0412,CAMP_004,2026-02-19,0,0,319.3
INT_02734,CUST_0442,CAMP_006,2026-01-17,0,0,102.87
INT_02735,CUST_0169,CAMP_001,2024-10-25,1,0,394.97
INT_02736,CUST_0226,CAMP_005,2025-02-05,0,1,415.19
INT_02737,CUST_0172,CAMP_009,2025-07-25,1,1,91.54
INT_02738,CUST_0221,CAMP_009,2026-04-29,0,1,323.74
INT_02739,CUST_0418,CAMP_009,2025-03-20,1,1,248.48
INT_02740,CUST_0422,CAMP_010,2024-12-08,0,1,122.82
INT_02741,CUST_0441,CAMP_010,2024-12-25,1,0,242.17
INT_02742,CUST_0334,CAMP_003,2024-11-30,0,0,135.37
INT_02743,CUST_0499,CAMP_002,2026-03-08,1,0,284.09
INT_02744,CUST_0305,CAMP_001,2024-11-12,0,1,268.7
INT_02745,CUST_0070,CAMP_008,2024-08-09,0,0,73.17
INT_02746,CUST_0154,CAMP_006,2024-12-01,0,0,302.99
INT_02747,CUST_0165,CAMP_003,2024-06-10,0,0,126.27
INT_02748,CUST_0309,CAMP_003,2024-08-24,1,0,483.26
INT_02749,CUST_0486,CAMP_005,2025-02-14,0,1,406.56
INT_02750,CUST_0356,CAMP_006,2025-05-25,0,1,491.93
INT_02751,CUST_0103,CAMP_010,2024-09-17,1,0,1.63
INT_02752,CUST_0246,CAMP_004,2025-07-16,0,0,94.46
INT_02753,CUST_0161,CAMP_004,2025-01-13,1,0,467.06
INT_02754,CUST_0091,CAMP_005,2026-03-22,1,0,463.9
INT_02755,CUST_0494,CAMP_005,2024-09-29,1,0,227.38
INT_02756,CUST_0204,CAMP_002,2026-01-03,1,0,495.43
INT_02757,CUST_0496,CAMP_010,2025-07-09,0,0,291.79
INT_02758,CUST_0164,CAMP_007,2026-04-05,0,0,138.55
INT_02759,CUST_0150,CAMP_010,2025-07-25,1,1,283.73
INT_02760,CUST_0377,CAMP_004,2025-12-21,0,0,99.6
INT_02761,CUST_0356,CAMP_002,2025-12-08,1,0,25.5
INT_02762,CUST_0325,CAMP_006,2026-01-06,1,0,213.85
INT_02763,CUST_0252,CAMP_008,2024-09-17,1,0,490.85
INT_02764,CUST_0496,CAMP_003,2025-02-10,1,0,297.64
INT_02765,CUST_0295,CAMP_008,2025-08-31,1,0,238.18
INT_02766,CUST_0401,CAMP_010,2026-01-04,0,0,193.44
INT_02767,CUST_0125,CAMP_002,2025-07-01,1,0,59.72
INT_02768,CUST_0167,CAMP_010,2025-03-01,0,0,90.55
INT_02769,CUST_0193,CAMP_005,2025-12-11,1,1,180.67
INT_02770,CUST_0144,CAMP_001,2024-09-26,0,0,400.65
INT_02771,CUST_0419,CAMP_010,2025-10-08,0,0,27.25
INT_02772,CUST_0403,CAMP_007,2024-09-18,0,0,423.59
INT_02773,CUST_0202,CAMP_002,2025-06-20,1,0,138.68
INT_02774,CUST_0187,CAMP_001,2025-11-16,0,0,274.25
INT_02775,CUST_0059,CAMP_006,2025-05-16,1,1,134.21
INT_02776,CUST_0478,CAMP_006,2026-04-03,1,0,391.94
INT_02777,CUST_0289,CAMP_007,2025-10-10,1,0,462.87
INT_02778,CUST_0103,CAMP_007,2024-06-02,0,0,343.36
INT_02779,CUST_0304,CAMP_002,2025-07-15,1,0,102.45
INT_02780,CUST_0280,CAMP_004,2024-11-03,0,0,445.66
INT_02781,CUST_0093,CAMP_010,2025-10-28,1,0,283.28
INT_02782,CUST_0350,CAMP_001,2024-12-19,1,1,4.93
INT_02783,CUST_0394,CAMP_007,2025-12-01,0,1,168.8
INT_02784,CUST_0282,CAMP_001,2025-08-10,1,0,312.18
INT_02785,CUST_0014,CAMP_005,2025-05-17,1,0,138.59
